505	2752
506	9232
507	2896
508	4372
509	4372
510	13120
511	39364
512	512
513	1540
514	9232
515	9232
516	9232
517	9232
518	9232
519	3508
520	520
521	9232
522	784
523	9232
524	592
525	1576
526	9232
527	9232
528	528
529	1588
530	9232
531	9232
532	532
533	1600
534	1204
535	3616
536	536
537	1816
538	808
539	9232
540	916
541	1624
542	2752
543	9232
544	544
545	1636
546	820
547	2464
548	9232
549	9232
550	9232
551	4192
552	552
553	9232
554	832
555	2500
556	628
557	1672
558	1888
559	8080
560	560
561	1684
562	952
563	2536
564	564
565	1696
566	9232
567	9232
568	9232
569	2752
570	9232
571	2896
572	9232
573	9232
574	4372
575	13120
576	576
577	1732
578	868
579	2608
580	9232
581	9232
582	9232
583	3940
584	9232
585	2968
586	9232
587	9232
588	9232
589	9232
590	2248
591	5992
592	592
593	9232
594	9232
595	9232
596	596
597	1792
598	9232
599	9232
600	600
601	4372
602	904
603	5812
604	1024
605	1816
606	3076
607	9232
608	608
609	9232
610	916
611	2752
612	612
613	1840
614	1384
615	10528
616	616
617	9232
618	928
619	9232
620	9232
621	9232
622	9232
623	9232
624	624
625	1876
626	9232
627	9232
628	628
629	1888
630	1600
631	4264
632	808
633	3616
634	952
635	3220
636	9232
637	9232
638	9232
639	41524
640	640
641	2752
642	964
643	2896
644	9232
645	9232
646	9232
647	4372
648	648
649	9232
650	976
651	9232
652	736
653	1960
654	9232
655	9232
656	9232
657	1972
658	1672
659	2968
660	9232
661	9232
662	1492
663	4480
664	9232
665	2248
666	9232
667	21688
668	9232
669	9232
670	9232
671	39364
672	672
673	2752
674	9232
675	9232
676	4372
677	4372
678	4372
679	5812
680	680
681	39364
682	1024
683	3076
684	9232
685	9232
686	9232
687	6964
688	688
689	9232
690	9232
691	9232
692	692
693	2080
694	9232
695	9232
696	696
697	9232
698	1048
699	3544
700	9232
701	9232
702	9232
703	250504
704	704
705	2116
706	9232
707	9232
708	708
709	2128
710	1600
711	4804
712	712
713	3616
714	1072
715	3220
716	808
717	2152
718	9232
719	9232
720	720
721	2164
722	2752
723	3256
724	724
725	2176
726	1636
727	4912
728	9232
729	2464
730	9232
731	9232
732	9232
733	9232
734	4192
735	11176
736	736
737	9232
738	1108
739	3328
740	740
741	2224
742	1672
743	14308
744	744
745	8080
746	1120
747	4264
748	952
749	2248
750	2536
751	21688
752	9232
753	2260
754	9232
755	9232
756	9232
757	9232
758	2752
759	5128
760	9232
761	2896
762	9232
763	9232
764	4372
765	4372
766	13120
767	39364
768	768
769	2308
770	1156
771	3472
772	9232
773	9232
774	9232
775	9232
776	9232
777	3940
778	9232
779	3508
780	9232
781	9232
782	9232
783	9232
784	784
785	9232
786	2248
787	3544
788	788
789	2368
790	9232
791	9232
792	792
793	9232
794	1192
795	39364
796	9232
797	9232
798	9232
799	12148
800	800
801	4372
802	1204
803	3616
804	1024
805	2416
806	1816
807	39364
808	808
809	9232
810	1216
811	9232
812	916
813	2440
814	2752
815	9232
816	816
817	2452
818	1384
819	3688
820	820
821	2464
822	9232
823	9232
824	9232
825	9232
826	9232
827	4192
828	9232
829	9232
830	9232
831	18952
832	832
833	2500
834	9232
835	9232
836	836
837	2512
838	1888
839	8080
840	840
841	4264
842	1264
843	3796
844	952
845	2536
846	3220
847	8584
848	848
849	9232
850	9232
851	9232
852	852
853	2560
854	2752
855	5776
856	9232
857	2896
858	9232
859	9232
860	9232
861	9232
862	4372
863	13120
864	9232
865	9232
866	1300
867	3904
868	868
869	2608
870	1960
871	190996
872	9232
873	9232
874	9232
875	3940
876	1672
877	2632
878	2968
879	10024
880	9232
881	9232
882	1492
883	3976
884	9232
885	9232
886	2248
887	5992
888	9232
889	21688
890	9232
891	8584
892	9232
893	9232
894	39364
895	39364
896	896
897	2752
898	9232
899	9232
900	4372
901	4372
902	4372
903	9232
904	904
905	5812
906	1360
907	13120
908	1024
909	2728
910	3076
911	9232
912	912
913	9232
914	9232
915	9232
916	916
917	2752
918	9232
919	9232
920	920
921	9232
922	1384
923	10528
924	9232
925	9232
926	9232
927	15856
928	928
929	9232
930	1396
931	4192
932	9232
933	9232
934	9232
935	9232
936	936
937	250504
938	1408
939	9232
940	9232
941	9232
942	9232
943	9556
944	944
945	2836
946	1600
947	4264
948	948
949	2848
950	3616
951	6424
952	952
953	3220
954	1432
955	4840
956	9232
957	9232
958	9232
959	41524
960	960
961	2884
962	2752
963	4336
964	964
965	2896
966	2176
967	9232
968	9232
969	4912
970	9232
971	4372
972	9232
973	9232
974	9232
975	9880
976	976
977	9232
978	4192
979	4408
980	980
981	2944
982	9232
983	9232
984	984
985	3328
986	1480
987	7504
988	1672
989	2968
990	14308
991	15064
992	9232
993	8080
994	1492
995	4480
996	996
997	2992
998	2248
999	11392
1000	9232
1001	21688
1002	9232
1003	8584
1004	9232
1005	9232
1006	9232
1007	39364
1008	9232
1009	9232
1010	2752
1011	4552
1012	9232
1013	9232
1014	2896
1015	6856
1016	4372
1017	9232
1018	4372
1019	5812
1020	13120
1021	13120
1022	39364
1023	118096
1024	1024
1025	3076
1026	1540
1027	4624
1028	9232
1029	9232
1030	9232
1031	6964
1032	9232
1033	9232
1034	9232
1035	9232
1036	9232
1037	9232
1038	3508
1039	10528
1040	1040
1041	9232
1042	9232
1043	9232
1044	1044
1045	3136
1046	9232
1047	9232
1048	1048
1049	3544
1050	1576
1051	45520
1052	9232
1053	9232
1054	9232
1055	250504
1056	1056
1057	9232
1058	1588
1059	4768
1060	9232
1061	9232
1062	9232
1063	8080
1064	1064
1065	12148
1066	1600
1067	4804
1068	1204
1069	3208
1070	3616
1071	10852
1072	1072
1073	3220
1074	1816
1075	4840
1076	1076
1077	3232
1078	9232
1079	9232
1080	1080
1081	9232
1082	1624
1083	9232
1084	2752
1085	3256
1086	9232
1087	24784
1088	1088
1089	3268
1090	1636
1091	4912
1092	1092
1093	3280
1094	2464
1095	7396
1096	9232
1097	9232
1098	9232
1099	4948
1100	9232
1101	9232
1102	4192
1103	11176
1104	1104
1105	9232
1106	9232
1107	9232
1108	1108
1109	3328
1110	2500
1111	7504
1112	1112
1113	9232
1114	1672
1115	14308
1116	1888
1117	3352
1118	8080
1119	17008
1120	1120
1121	4264
1122	1684
1123	5056
1124	1124
1125	3376
1126	2536
1127	21688
1128	1128
1129	8584
1130	1696
1131	5092
1132	9232
1133	9232
1134	9232
1135	14560
1136	9232
1137	3412
1138	2752
1139	5128
1140	9232
1141	9232
1142	2896
1143	7720
1144	9232
1145	9232
1146	9232
1147	5812
1148	4372
1149	4372
1150	13120
1151	39364
1152	1152
1153	9232
1154	1732
1155	5200
1156	1156
1157	3472
1158	2608
1159	7828
1160	9232
1161	190996
1162	9232
1163	9232
1164	9232
1165	9232
1166	3940
1167	11824
1168	9232
1169	3508
1170	2968
1171	5272
1172	9232
1173	9232
1174	9232
1175	9232
1176	9232
1177	3976
1178	9232
1179	13444
1180	2248
1181	3544
1182	5992
1183	45520
1184	1184
1185	21688
1186	9232
1187	9232
1188	9232
1189	9232
1190	9232
1191	15280
1192	1192
1193	39364
1194	1792
1195	9232
1196	9232
1197	9232
1198	9232
1199	12148
1200	1200
1201	4372
1202	4372
1203	5416
1204	1204
1205	3616
1206	5812
1207	8152
1208	1208
1209	13120
1210	1816
1211	39364
1212	3076
1213	3640
1214	9232
1215	27700
1216	1216
1217	9232
1218	9232
1219	9232
1220	1220
1221	3664
1222	2752
1223	9232
1224	1224
1225	9232
1226	1840
1227	9232
1228	1384
1229	3688
1230	10528
1231	12472
1232	1232
1233	9232
1234	9232
1235	9232
1236	1236
1237	3712
1238	9232
1239	9232
1240	9232
1241	4192
1242	9232
1243	9448
1244	9232
1245	9232
1246	9232
1247	18952
1248	1248
1249	250504
1250	1876
1251	5632
1252	9232
1253	9232
1254	9232
1255	14308
1256	1256
1257	9556
1258	1888
1259	8080
1260	1600
1261	3784
1262	4264
1263	138400
1264	1264
1265	3796
1266	3616
1267	5704
1268	1268
1269	3808
1270	3220
1271	8584
1272	9232
1273	4840
1274	9232
1275	39364
1276	9232
1277	9232
1278	41524
1279	65608
1280	1280
1281	3844
1282	2752
1283	5776
1284	1284
1285	3856
1286	2896
1287	9232
1288	9232
1289	9232
1290	9232
1291	5812
1292	9232
1293	9232
1294	4372
1295	13120
1296	1296
1297	9232
1298	9232
1299	9232
1300	1300
1301	3904
1302	9232
1303	9232
1304	1304
1305	4408
1306	1960
1307	190996
1308	9232
1309	9232
1310	9232
1311	19924
1312	9232
1313	3940
1314	1972
1315	5920
1316	1672
1317	3952
1318	2968
1319	10024
1320	9232
1321	15064
1322	9232
1323	5956
1324	1492
1325	3976
1326	4480
1327	13444
1328	9232
1329	3988
1330	2248
1331	5992
1332	9232
1333	9232
1334	21688
1335	21688
1336	9232
1337	8584
1338	9232
1339	6784
1340	9232
1341	9232
1342	39364
1343	39364
1344	1344
1345	9232
1346	2752
1347	6064
1348	9232
1349	9232
1350	9232
1351	17332
1352	4372
1353	6856
1354	4372
1355	9232
1356	4372
1357	4372
1358	5812
1359	13768
1360	1360
1361	13120
1362	39364
1363	39364
1364	1364
1365	4096
1366	3076
1367	9232
1368	9232
1369	4624
1370	9232
1371	10420
1372	9232
1373	9232
1374	6964
1375	20896
1376	1376
1377	9232
1378	9232
1379	9232
1380	9232
1381	9232
1382	9232
1383	95956
1384	1384
1385	10528
1386	2080
1387	6244
1388	9232
1389	9232
1390	9232
1391	15856
1392	1392
1393	4180
1394	9232
1395	9232
1396	1396
1397	4192
1398	3544
1399	9448
1400	9232
1401	45520
1402	9232
1403	9232
1404	9232
1405	9232
1406	250504
1407	250504
1408	1408
1409	9232
1410	2116
1411	6352
1412	9232
1413	9232
1414	9232
1415	9556
1416	1416
1417	8080
1418	2128
1419	9232
1420	1600
1421	4264
1422	4804
1423	14416
1424	1424
1425	4276
1426	3616
1427	6424
1428	1428
1429	4288
1430	3220
1431	9664
1432	1432
1433	4840
1434	2152
1435	39364
1436	9232
1437	9232
1438	9232
1439	41524
1440	1440
1441	9232
1442	2164
1443	6496
1444	2752
1445	4336
1446	3256
1447	10996
1448	1448
1449	24784
1450	2176
1451	9232
1452	1636
1453	4360
1454	4912
1455	14740
1456	9232
1457	4372
1458	2464
1459	6568
1460	9232
1461	9232
1462	9232
1463	9880
1464	9232
1465	4948
1466	9232
1467	9232
1468	4192
1469	4408
1470	11176
1471	190996
1472	1472
1473	9232
1474	9232
1475	9232
1476	1476
1477	4432
1478	3328
1479	9988
1480	1480
1481	7504
1482	2224
1483	9232
1484	1672
1485	4456
1486	14308
1487	15064
1488	1488
1489	4468
1490	8080
1491	8080
1492	1492
1493	4480
1494	4264
1495	10096
1496	1496
1497	5056
1498	2248
1499	11392
1500	2536
1501	4504
1502	21688
1503	22840
1504	9232
1505	8584
1506	2260
1507	6784
1508	9232
1509	9232
1510	9232
1511	39364
1512	9232
1513	14560
1514	9232
1515	65608
1516	2752
1517	4552
1518	5128
1519	25972
1520	9232
1521	9232
1522	2896
1523	6856
1524	9232
1525	9232
1526	9232
1527	10312
1528	4372
1529	5812
1530	4372
1531	8728
1532	13120
1533	13120
1534	39364
1535	118096
1536	1536
1537	9232
1538	2308
1539	6928
1540	1540
1541	4624
1542	3472
1543	10420
1544	9232
1545	7828
1546	9232
1547	6964
1548	9232
1549	9232
1550	9232
1551	15712
1552	9232
1553	9232
1554	3940
1555	7000
1556	9232
1557	9232
1558	3508
1559	10528
1560	9232
1561	5272
1562	9232
1563	26728
1564	9232
1565	9232
1566	9232
1567	23812
1568	1568
1569	4708
1570	9232
1571	9232
1572	2248
1573	4720
1574	3544
1575	11968
1576	1576
1577	45520
1578	2368
1579	9232
1580	9232
1581	9232
1582	9232
1583	250504
1584	1584
1585	9232
1586	9232
1587	9232
1588	1588
1589	4768
1590	39364
1591	39364
1592	9232
1593	9232
1594	9232
1595	8080
1596	9232
1597	9232
1598	12148
1599	36448
1600	1600
1601	4804
1602	4372
1603	7216
1604	1604
1605	4816
1606	3616
1607	10852
1608	1608
1609	8152
1610	2416
1611	7252
1612	1816
1613	4840
1614	39364
1615	39364
1616	1616
1617	4852
1618	9232
1619	9232
1620	1620
1621	4864
1622	9232
1623	10960
1624	1624
1625	9232
1626	2440
1627	13912
1628	2752
1629	4888
1630	9232
1631	24784
1632	1632
1633	9232
1634	2452
1635	7360
1636	1636
1637	4912
1638	3688
1639	95956
1640	1640
1641	12472
1642	2464
1643	7396
1644	9232
1645	9232
1646	9232
1647	18772
1648	9232
1649	4948
1650	9232
1651	9232
1652	9232
1653	9232
1654	4192
1655	11176
1656	9232
1657	9448
1658	9232
1659	8404
1660	9232
1661	9232
1662	18952
1663	95956
1664	1664
1665	250504
1666	2500
1667	7504
1668	9232
1669	9232
1670	9232
1671	11284
1672	1672
1673	14308
1674	2512
1675	9232
1676	1888
1677	5032
1678	8080
1679	17008
1680	1680
1681	5044
1682	4264
1683	7576
1684	1684
1685	5056
1686	3796
1687	11392
1688	1688
1689	5704
1690	2536
1691	21688
1692	3220
1693	5080
1694	8584
1695	48904
1696	1696
1697	5092
1698	9232
1699	9232
1700	9232
1701	9232
1702	9232
1703	14560
1704	1704
1705	65608
1706	2560
1707	9232
1708	2752
1709	5128
1710	5776
1711	17332
1712	9232
1713	5140
1714	2896
1715	7720
1716	9232
1717	9232
1718	9232
1719	11608
1720	9232
1721	5812
1722	9232
1723	8728
1724	4372
1725	5176
1726	13120
1727	39364
1728	9232
1729	9232
1730	9232
1731	9232
1732	1732
1733	5200
1734	3904
1735	11716
1736	1736
1737	9232
1738	2608
1739	7828
1740	1960
1741	5224
1742	190996
1743	190996
1744	9232
1745	9232
1746	9232
1747	9232
1748	9232
1749	9232
1750	3940
1751	11824
1752	1752
1753	5920
1754	2632
1755	13336
1756	2968
1757	5272
1758	10024
1759	26728
1760	9232
1761	15064
1762	9232
1763	9232
1764	1764
1765	5296
1766	3976
1767	22660
1768	9232
1769	13444
1770	9232
1771	10096
1772	2248
1773	5320
1774	5992
1775	45520
1776	9232
1777	9232
1778	21688
1779	21688
1780	9232
1781	9232
1782	8584
1783	12040
1784	9232
1785	6784
1786	9232
1787	15280
1788	39364
1789	39364
1790	39364
1791	103336
1792	1792
1793	9232
1794	2752
1795	8080
1796	9232
1797	9232
1798	9232
1799	12148
1800	4372
1801	17332
1802	4372
1803	8116
1804	4372
1805	5416
1806	9232
1807	18304
1808	1808
1809	5428
1810	5812
1811	8152
1812	1812
1813	5440
1814	13120
1815	13120
1816	1816
1817	39364
1818	2728
1819	1276936
1820	3076
1821	5464
1822	9232
1823	27700
1824	1824
1825	5476
1826	9232
1827	9232
1828	9232
1829	9232
1830	9232
1831	13912
1832	1832
1833	20896
1834	2752
1835	9232
1836	9232
1837	9232
1838	9232
1839	18628
1840	1840
1841	9232
1842	9232
1843	9232
1844	1844
1845	5536
1846	10528
1847	12472
1848	9232
1849	6244
1850	9232
1851	9376
1852	9232
1853	9232
1854	15856
1855	42280
1856	1856
1857	5572
1858	9232
1859	9232
1860	1860
1861	5584
1862	4192
1863	15928
1864	9232
1865	9448
1866	9232
1867	8404
1868	9232
1869	9232
1870	9232
1871	18952
1872	1872
1873	9232
1874	250504
1875	250504
1876	1876
1877	5632
1878	9232
1879	12688
1880	9232
1881	6352
1882	9232
1883	14308
1884	9232
1885	9232
1886	9556
1887	28672
1888	1888
1889	8080
1890	2836
1891	8512
1892	1892
1893	5680
1894	4264
1895	138400
1896	1896
1897	14416
1898	2848
1899	8548
1900	3616
1901	5704
1902	6424
1903	21688
1904	1904
1905	5716
1906	3220
1907	8584
1908	1908
1909	5728
1910	4840
1911	12904
1912	9232
1913	39364
1914	9232
1915	1276936
1916	9232
1917	9232
1918	41524
1919	65608
1920	1920
1921	9232
1922	2884
1923	8656
1924	2752
1925	5776
1926	4336
1927	13012
1928	1928
1929	10996
1930	2896
1931	9232
1932	2176
1933	5800
1934	9232
1935	19600
1936	9232
1937	5812
1938	4912
1939	8728
1940	9232
1941	9232
1942	4372
1943	13120
1944	9232
1945	6568
1946	9232
1947	22192
1948	9232
1949	9232
1950	9880
1951	33352
1952	1952
1953	5860
1954	9232
1955	9232
1956	4192
1957	5872
1958	4408
1959	80512
1960	1960
1961	190996
1962	2944
1963	9448
1964	9232
1965	9232
1966	9232
1967	19924
1968	1968
1969	5908
1970	3328
1971	8872
1972	1972
1973	5920
1974	7504
1975	13336
1976	1976
1977	9232
1978	2968
1979	10024
1980	14308
1981	14308
1982	15064
1983	50848
1984	9232
1985	5956
1986	8080
1987	8944
1988	1988
1989	5968
1990	4480
1991	13444
1992	1992
1993	10096
1994	2992
1995	8980
1996	2248
1997	5992
1998	11392
1999	20248
2000	9232
2001	6004
2002	21688
2003	21688
2004	9232
2005	9232
2006	8584
2007	13552
2008	9232
2009	6784
2010	9232
2011	15280
2012	9232
2013	9232
2014	39364
2015	39364
2016	9232
2017	14560
2018	9232
2019	9232
2020	2752
2021	6064
2022	4552
2023	23056
2024	9232
2025	25972
2026	9232
2027	17332
2028	2896
2029	6088
2030	6856
2031	34720
2032	4372
2033	9232
2034	9232
2035	9232
2036	4372
2037	6112
2038	5812
2039	13768
2040	13120
2041	8728
2042	13120
2043	44224
2044	39364
2045	39364
2046	118096
2047	1276936
2048	2048
2049	9232
2050	3076
2051	9232
2052	2052
2053	6160
2054	4624
2055	13876
2056	9232
2057	10420
2058	9232
2059	9268
2060	9232
2061	9232
2062	6964
2063	20896
2064	9232
2065	9232
2066	9232
2067	9304
2068	9232
2069	9232
2070	9232
2071	13984
2072	9232
2073	7000
2074	9232
2075	95956
2076	3508
2077	6232
2078	10528
2079	31588
2080	2080
2081	6244
2082	9232
2083	9376
2084	9232
2085	9232
2086	9232
2087	15856
2088	2088
2089	23812
2090	3136
2091	9412
2092	9232
2093	9232
2094	9232
2095	21220
2096	2096
2097	6292
2098	3544
2099	9448
2100	2100
2101	6304
2102	45520
2103	45520
2104	9232
2105	9232
2106	9232
2107	21688
2108	9232
2109	9232
2110	250504
2111	250504
2112	2112
2113	9232
2114	9232
2115	9520
2116	2116
2117	6352
2118	4768
2119	14308
2120	9232
2121	39364
2122	9232
2123	9556
2124	9232
2125	9232
2126	8080
2127	21544
2128	2128
2129	9232
2130	12148
2131	12148
2132	2132
2133	6400
2134	4804
2135	14416
2136	2136
2137	7216
2138	3208
2139	61720
2140	3616
2141	6424
2142	10852
2143	32560
2144	2144
2145	8152
2146	3220
2147	9664
2148	2148
2149	6448
2150	4840
2151	176740
2152	2152
2153	39364
2154	3232
2155	1276936
2156	9232
2157	9232
2158	9232
2159	41524
2160	2160
2161	6484
2162	9232
2163	9736
2164	2164
2165	6496
2166	9232
2167	14632
2168	2752
2169	13912
2170	3256
2171	10996
2172	9232
2173	9232
2174	24784
2175	74356
2176	2176
2177	9232
2178	3268
2179	9808
2180	2180
2181	6544
2182	4912
2183	14740
2184	2184
2185	95956
2186	3280
2187	10528
2188	2464
2189	6568
2190	7396
2191	22192
2192	9232
2193	9232
2194	9232
2195	9880
2196	9232
2197	9232
2198	4948
2199	14848
2200	9232
2201	9232
2202	9232
2203	25108
2204	4192
2205	6616
2206	11176
2207	190996
2208	2208
2209	9448
2210	9232
2211	9952
2212	9232
2213	9232
2214	9232
2215	345544
2216	2216
2217	95956
2218	3328
2219	9988
2220	2500
2221	6664
2222	7504
2223	250504
2224	2224
2225	9232
2226	9232
2227	10024
2228	2228
2229	6688
2230	14308
2231	15064
2232	2232
2233	9232
2234	3352
2235	11320
2236	8080
2237	8080
2238	17008
2239	51028
2240	2240
2241	6724
2242	4264
2243	10096
2244	2244
2245	6736
2246	5056
2247	15172
2248	2248
2249	11392
2250	3376
2251	10132
2252	2536
2253	6760
2254	21688
2255	22840
2256	2256
2257	6772
2258	8584
2259	10168
2260	2260
2261	6784
2262	5092
2263	15280
2264	9232
2265	9232
2266	9232
2267	39364
2268	9232
2269	9232
2270	14560
2271	34504
2272	9232
2273	65608
2274	3412
2275	10240
2276	2752
2277	6832
2278	5128
2279	25972
2280	9232
2281	17332
2282	9232
2283	13012
2284	2896
2285	6856
2286	7720
2287	250504
2288	9232
2289	9232
2290	9232
2291	10312
2292	9232
2293	9232
2294	5812
2295	15496
2296	4372
2297	8728
2298	4372
2299	44224
2300	13120
2301	13120
2302	39364
2303	118096
2304	2304
2305	9232
2306	9232
2307	10384
2308	2308
2309	6928
2310	5200
2311	15604
2312	2312
2313	11716
2314	3472
2315	10420
2316	2608
2317	6952
2318	7828
2319	23488
2320	9232
2321	6964
2322	190996
2323	190996
2324	9232
2325	9232
2326	9232
2327	15712
2328	9232
2329	9232
2330	9232
2331	59776
2332	3940
2333	7000
2334	11824
2335	95956
2336	9232
2337	7012
2338	3508
2339	10528
2340	2968
2341	7024
2342	5272
2343	17800
2344	9232
2345	26728
2346	9232
2347	14308
2348	9232
2349	9232
2350	9232
2351	23812
2352	9232
2353	7060
2354	3976
2355	10600
2356	9232
2357	9232
2358	13444
2359	15928
2360	2360
2361	10096
2362	3544
2363	11968
2364	5992
2365	7096
2366	45520
2367	53944
2368	2368
2369	9232
2370	21688
2371	21688
2372	9232
2373	9232
2374	9232
2375	250504
2376	9232
2377	12040
2378	9232
2379	10708
2380	9232
2381	9232
2382	15280
2383	24136
2384	2384
2385	39364
2386	39364
2387	39364
2388	2388
2389	7168
2390	9232
2391	16144
2392	9232
2393	8080
2394	9232
2395	18196
2396	9232
2397	9232
2398	12148
2399	36448
2400	2400
2401	17332
2402	4372
2403	10816
2404	4372
2405	7216
2406	5416
2407	61720
2408	2408
2409	18304
2410	3616
2411	10852
2412	5812
2413	7240
2414	8152
2415	27520
2416	2416
2417	7252
2418	13120
2419	13120
2420	2420
2421	7264
2422	39364
2423	39364
2424	3076
2425	1276936
2426	3640
2427	12292
2428	9232
2429	9232
2430	27700
2431	83104
2432	2432
2433	7300
2434	9232
2435	10960
2436	9232
2437	9232
2438	9232
2439	16468
2440	2440
2441	13912
2442	3664
2443	10996
2444	2752
2445	7336
2446	9232
2447	24784
2448	2448
2449	9232
2450	9232
2451	11032
2452	2452
2453	7360
2454	9232
2455	16576
2456	2456
2457	9232
2458	3688
2459	95956
2460	10528
2461	10528
2462	12472
2463	250504
2464	2464
2465	7396
2466	9232
2467	11104
2468	9232
2469	9232
2470	9232
2471	18772
2472	2472
2473	42280
2474	3712
2475	23812
2476	9232
2477	9232
2478	9232
2479	25108
2480	9232
2481	7444
2482	4192
2483	11176
2484	9232
2485	9232
2486	9448
2487	16792
2488	9232
2489	8404
2490	9232
2491	45520
2492	9232
2493	9232
2494	18952
2495	95956
2496	2496
2497	9232
2498	250504
2499	250504
2500	2500
2501	7504
2502	5632
2503	16900
2504	9232
2505	12688
2506	9232
2507	11284
2508	9232
2509	9232
2510	14308
2511	25432
2512	2512
2513	9232
2514	9556
2515	11320
2516	2516
2517	7552
2518	8080
2519	17008
2520	2520
2521	8512
2522	3784
2523	19168
2524	4264
2525	7576
2526	138400
2527	138400
2528	2528
2529	14416
2530	3796
2531	11392
2532	3616
2533	7600
2534	5704
2535	61720
2536	2536
2537	21688
2538	3808
2539	32560
2540	3220
2541	7624
2542	8584
2543	48904
2544	9232
2545	7636
2546	4840
2547	11464
2548	9232
2549	9232
2550	39364
2551	39364
2552	9232
2553	1276936
2554	9232
2555	14560
